Id,Sales
232,5486.375157724173
233,7373.123991614546
234,8099.118786450777
235,6695.361711040101
236,5725.34795443019
237,11161.856443173912
238,8334.280923041799
239,9823.129621817428
240,7774.296541828163
241,6881.707118936101
242,6432.712285810232
243,5764.409631674222
244,12025.926272731085
245,6513.1527979231105
246,9069.554534416693
247,22155.32474224381
248,8782.341678830924
249,7690.09466809402
250,6486.398474916845
251,5853.070506892953
252,8232.71263543288
253,5688.165456427321
254,7253.33214062237
255,11581.623791453694
256,6715.327074827197
257,17952.65521251424
258,19650.295455374362
259,6588.684128764006
260,8586.348217550929
261,6362.521198671353
262,7664.625255048436
263,6662.168447395364
264,14088.00909102675
265,8484.152672449822
266,9767.805246051996
267,5858.195296667708
268,8145.873758807533
269,6339.626429384543
270,10365.196369499768
271,8486.035523590937
272,7395.753917409434
273,7960.207624673489
274,6584.632034386059
275,10035.587036882986
276,10738.376385898642
277,7176.264829891301
278,12559.92342074053
279,8179.629513986967
280,11044.345329692213
281,5926.811451753888
282,6560.9229759262325
283,6572.135310819565
284,12010.741523511084
285,8232.218973997882
286,9114.6181651325
287,8319.657694027632
288,10528.17356152107
289,6217.485791884804
290,9011.896546042975
291,7348.030945162968
292,5458.46453824569
293,21680.555431149776
294,30599.554163507793
295,8546.741460371975
296,9616.769315793763
297,11005.42395845328
298,12500.4249056708
299,12504.05156617809
300,6899.633489812031
301,8567.752606760516
302,7168.431167938084
303,10048.509689144943
304,5489.058526903061
305,6717.102482890681
306,6731.420373471767
307,6697.782212263315
308,8779.425792421816
309,6114.053700791438
310,5949.986465476703
311,7535.320987338886
312,5512.166182547923
313,6154.831692301316
314,6830.120987761999
315,7549.753792260962
316,11151.114805524408
317,10964.07708867081
318,8007.680074740971
319,7874.932110210501
320,7602.906233616766
321,13607.539672003093
322,8915.481169045617
323,6575.841987053347
324,5944.764604266527
325,11464.461878423199
326,6015.0317109493435
327,8095.05621918232
328,4972.432451705027
329,6326.289287151361
330,8766.081509242525
331,7497.288870530082
332,6639.816662095942
333,10180.980157532795
334,11386.288980834883
335,13464.49086355157
336,6608.914814181462
337,12097.372139509529
338,5043.678183752943
339,6427.91256635966
340,7509.0288272710995
341,5850.864762715871
342,9840.554625515364
343,6200.086326155716
344,6556.0935214471865
345,10118.317417288208
346,13949.6935448774
347,10227.811847258603
348,6844.04246114868
349,6534.486953059489
350,9009.413638757855
351,9101.018879110847
352,7245.8461111119495
353,6177.7438307686025
354,8958.016768354986
355,10751.798357609048
356,6250.175410755497
357,7119.118847840618
358,9328.378662989297
359,9065.134997771584
360,18785.92990905813
361,7833.55327107522
362,17768.96123944536
363,8330.113001188682
364,6412.29970897539
365,5171.8748184871465
366,7495.31861580273
367,7533.182622754203
368,6545.3346094072995
369,9088.6147154393
370,6219.870819605981
371,5710.911316308868
372,8270.511832873475
373,5360.220544329931
374,9322.14903824139
375,8170.7401804806095
376,8787.621169670258
377,9765.472836426876
378,6662.761941164937
379,10602.267205057395
380,7940.5334835541225
381,6339.225577844302
382,6731.36807855347
383,6513.342714744706
384,13173.235888697951
385,7716.917051504491
386,6089.228254835406
387,8812.327079438684
388,10174.14143881977
389,8016.057677851483
390,7473.512840181528
391,9611.59356280666
392,6772.4386448140785
393,6355.187550775562
394,6854.07282729537
395,10957.791527372612
396,6997.668004822893
397,7169.640707322129
398,7070.113360778085
399,6598.534176961771
400,5477.666823315515
401,6639.1842000837805
402,9696.934690493666
403,9003.829492264462
404,13447.866757757509
405,13424.78956526399
406,9202.089521272877
407,5890.725330168211
408,6200.450759570207
409,13476.124376850445
410,11703.79556607179
411,8869.657799780909
412,9437.205192705429
413,9738.888730970373
414,6821.197344693954
415,5357.841540045596
416,14089.361047146624
417,7045.385121419088
418,7819.641690427239
419,7440.467586515011
420,4860.648091286782
421,13229.419692086318
422,7050.155665508227
423,6582.612197008137
424,6012.361108051373
425,7355.070689918199
426,7581.580403137747
427,9135.467034135261
428,8353.589881848491
429,5874.874385473662
430,6427.51205135029
431,5717.732912041158
432,4962.4626209867265
433,8172.0331556590345
434,32812.15056171728
435,6688.716575480182
436,6897.465401561239
437,7769.751745987782
438,6242.902327040701
439,6450.383417168937
440,6366.644530913989
441,5849.365026339048
442,9159.712512099273
443,8263.867216446928
444,5555.76417180529
445,10846.724546155836
446,6589.275952310609
447,6253.351419979283
448,9637.771114597488
449,9681.889567164892
450,12095.665034027103
451,6606.3014192857345
452,8150.734468443834
453,6201.3199662028155
454,6760.384073036167
455,22871.513268425224
456,11786.59902764628
457,7358.858202221349
458,6086.206130445537
459,6507.463751836129
460,7057.993154565285
461,5830.538089216029
462,11192.52799153715
463,6275.17412504043
464,6896.287907169357
465,8330.238715377678
466,6393.104260708462
467,7550.851126171624
468,7989.521739613412
469,9428.242402642485
470,8537.561015887544
471,5657.234174925515
472,7024.052579262894
473,8295.28509885591
474,11502.652485578668
475,10004.943364505396
476,8318.021654814973
477,5702.325842953532
478,9005.950306896115
479,7018.628565669648
480,5841.916958577755
481,8297.372267031378
482,8294.528074345766
483,7548.079254302702
484,7231.015725365224
485,7360.89410323933
486,8891.809341995326
487,6622.76237998703
488,8132.334717549347
489,8515.063451021837
490,6930.389404029001
491,10280.695573454299
492,7227.574903218653
493,6149.196172257222
494,15210.440493735765
495,7076.106679560911
496,5245.063243957916
497,9201.038313445442
498,10857.638360151697
499,13121.90261609766
500,6118.4267487393845
501,6960.609487562246
502,7450.4658028698595
503,8790.895908569795
504,7275.068634878029
505,9556.87436645244
506,5015.424875232782
507,7175.905704648266
508,7305.088887005925
509,6827.91706251611
510,5908.482612756351
511,8587.798939654716
512,10018.675701472881
513,6071.011537522876
514,9381.323118691282
515,8310.926205012378
516,10489.233789447437
517,5936.588037470995
518,7618.859423430569
519,7038.419908915333
520,8541.824865012826
521,9482.271904297431
522,5779.874562918907
523,8617.261448710879
524,9302.353270565049
525,8487.671116267873
526,6357.105325964686
527,5177.638107389497
528,9053.089016370795
529,7911.097380050687
530,9970.75812135684
531,8295.431898102066
532,6713.542978796757
533,10125.739507341885
534,7714.63691581523
535,8062.830457799319
536,9283.434636349495
537,6729.359172550277
538,9049.6577180122
539,13282.915234589174
540,9671.51712669498
541,5784.474674716975
542,6851.503484490755
543,5879.564043104474
544,5086.166045307396
545,9207.800423601197
546,6928.38584963544
547,9713.846058760319
548,5993.6081090217995
549,8224.519795938226
550,7566.516582838211
551,13126.119757555216
552,6208.481310204764
553,6994.630582192501
554,6836.41111508744
555,9226.599980888033
556,6652.272467011152
557,8426.526055801169
558,9006.369063874063
559,11530.708183786237
560,8451.509669656922
561,8040.674640730137
562,7002.436132223739
563,6001.420225106473
564,6654.408414931574
565,13021.378238757483
566,11003.944388804965
567,7014.19592655842
568,21917.57623620585
569,7267.301327282913
570,6454.92737984029
571,7167.3262198250795
572,10209.418209912437
573,11472.015306841053
574,8491.843251058186
575,8813.46481221198
576,9359.726269832778
577,8499.436704903683
578,7398.744561240499
579,7109.264140731188
580,6433.816965499283
581,6364.443794889025
582,5636.73803441574
583,6663.059562496488
584,10398.871029383476
585,27670.892948361256
586,7565.66546659891
587,6146.908621079534
588,8194.787253118307
589,5522.133517558212
590,7401.494005489455
591,5231.676852794116
592,10175.4687560961
593,7318.04552159255
594,7264.573858435963
595,17832.845750561944
596,12796.174369923176
597,7641.688921982458
598,7786.194255225567
599,5193.484018264857
600,6832.984867250535
601,6666.643890822873
602,10388.536737740797
603,6157.610063905673
604,5660.111567268552
605,6862.9208789801005
606,6824.413715026282
607,9044.664137077201
608,7850.31856146041
609,5054.00002563166
610,8819.80631959043
611,8958.299249805155
612,8718.555022984023
613,6269.570258637441
614,5998.256731522035
615,8580.650476679166
616,5646.418981264818
617,12095.569757036872
618,6699.640320190477
619,6262.274812329588
620,8288.533433339331
621,7438.520265569098
622,6241.451376182016
623,7220.428519207212
624,8076.402385943079
625,11877.738890929426
626,11404.560710268024
627,7320.554843333129
628,5515.430434185752
629,7017.435443355414
630,9704.47201948074
631,6321.4708329224695
632,7325.158394442159
633,7420.695843901996
634,15727.305704055972
635,9231.630898883863
636,7083.493816616483
637,7940.300628377827
638,5829.181166960233
639,10595.243484944996
640,7031.5149672227535
641,16919.16868040766
642,7895.234453466718
643,6852.769844773634
644,6414.916057608483
645,5130.354429750744
646,8382.860653563193
647,37921.3861344047
648,5689.923237658944
649,6414.621969641807
650,11041.622324214364
651,8163.5536297066965
652,7781.402056899184
653,9515.331259667477
654,7410.720643377534
655,6712.766696387385
656,5946.871141942038
657,10938.988952079482
658,6987.887688358132
659,8230.127174599982
660,8600.014178383426
661,6122.180567794754
662,8654.378734613689
663,6930.144228189483
664,5114.888720657818
665,9892.275786843036
666,8922.788470383186
667,5660.710735123654
668,9021.936679050825
669,8401.87651756872
670,5875.766096184185
671,11969.84190957385
672,7698.429770488238
673,10096.758301240492
674,5992.619481866318
675,6468.675992993091
676,7399.569607303229
677,5358.980370618945
678,8775.997860611551
679,5596.4922849816785
680,7714.7155277589245
681,6162.98824315041
682,6720.906682087801
683,6624.555593970004
684,7719.516606049566
685,8263.61852802949
686,9441.682753407746
687,7023.29233324119
688,9144.913922387108
689,7333.7612791731035
690,9825.975476837775
691,11203.664285795248
692,7943.289894736993
693,5250.577695311577
694,7002.775597827391
695,8599.533753476802
696,6040.715305095606
697,15458.53427842134
698,7216.616837021006
699,9784.362725531564
700,13545.342893581894
701,7361.101836555516
702,5848.351075770943
703,13118.670120136207
704,12065.47835641646
705,6899.18672085997
706,10331.576991681008
707,11242.559641997104
708,7570.230474145387
709,6568.005728683826
710,7880.727061045182
711,6582.3565619586
712,6887.870973100892
713,8726.480990043547
714,6199.060259002392
715,7645.918599399084
716,8768.519581857898
717,7640.522251854771
718,9528.494437348441
719,6977.00681981427
720,8145.576645850636
721,5226.506193654691
722,8504.481437127173
723,7992.865869205237
724,6901.506995031003
725,8170.690754583443
726,8672.405930704612
727,11240.55442120965
728,7257.24596706409
729,6220.019807904172
730,7479.404624953757
731,8326.555735046895
732,9034.44561993889
733,5796.678087413967
734,5652.3341146510775
735,9646.917498877301
736,7796.132871914729
737,7030.712970209287
738,9177.461183005871
739,7803.640777479914
740,8057.2385047634825
741,6163.99947989647
742,5392.603550546422
743,8096.364813422415
744,7726.373432546824
745,7757.95017793365
746,11483.144231761653
747,9945.229015393868
748,6120.003086289804
749,10140.807878287864
750,5073.080708769791
751,5033.823603659649
752,7554.942900986992
753,14210.85527882675
754,9069.712287674962
755,8208.71334882776
756,6025.177587697233
757,8462.243027216175
758,12339.090954336318
759,7202.612198382094
760,9925.310684865824
761,7314.764175006092
762,5955.870307424026
763,6392.223715332524
764,7074.2674456401555
765,6886.688009649606
766,6016.114266989311
767,6635.140823255342
768,5741.066618217293
769,8639.089411261535
770,8634.29166600691
771,6450.696645778047
772,7242.677719172949
773,8152.402997810676
774,6513.851984440322
775,6084.976083737791
776,10583.812991461362
777,9106.186100318615
778,7246.044444165034
779,5550.598251111763
780,16022.151078600435
781,7422.924362115724
782,6759.051282657369
783,10729.21538334963
784,10563.565420771916
785,8529.18618877724
786,7248.947921720195
787,8616.405429276036
788,11196.048630848189
789,17445.90320032911
790,6087.94026822843
791,6333.9167250159335
792,6392.615853482728
793,8013.31972965245
794,7102.597418845799
795,9461.575741681861
796,10274.951511251149
797,7168.014716261646
798,5581.349661997479
799,7679.405280718061
800,8715.537609964837
801,6235.531571794528
802,8332.667920305774
803,5304.406613966183
804,8985.180231384129
805,8597.927281852117
806,8513.725809621374
807,10490.129833142535
808,7270.1526080456315
809,5422.200051030164
810,7665.508397244874
811,8553.252927469244
812,9698.278314079407
813,8507.62688237744
814,8911.487876994954
815,7691.320218428246
816,5710.231078143535
817,11223.704926879976
818,5563.254981227987
819,13944.440894999283
820,6989.281192313621
821,6149.5722389173925
822,8160.914453344014
823,7169.551864447859
824,8095.972808910112
825,8399.897882828123
826,5183.931688380208
827,5914.5323244702095
828,8248.770236854947
829,10467.749181379559
830,12421.448344345708
831,6730.646685699852
832,7361.974084484419
833,8932.89503622147
834,7537.662890342728
835,6469.005918081698
836,12425.737111801034
837,9886.840708468417
838,15368.09792936903
839,6024.43080633377
840,6682.938805422747
841,11187.016559132962
842,8920.127052282962
843,6616.122749254587
844,12122.496492078626
845,8078.577976033802
846,6551.989294346862
847,6771.9285704827835
848,5970.940962111279
849,6222.290165867748
850,7270.243788667065
851,6229.570924783738
852,6674.000252697879
853,12768.182624860674
854,7817.942212278119
855,46730.50744875219
856,7831.576770798243
857,6210.614771691627
858,8277.521699505742
859,10560.174235537543
860,6867.259519012947
861,8029.6854020169185
862,6948.826765462377
863,9357.234226604742
864,8935.71995980615
865,6547.990177545308
866,6849.621425445401
867,8048.472342111277
868,9098.079894583927
869,7854.953392792256
870,9008.774422010469
871,6932.002608769538
872,5924.9066455456195
873,7026.770126588441
874,11541.306248250878
875,14043.988934984352
876,11439.253306695708
877,8901.80691383211
878,6561.830816851184
879,7255.699672132241
880,5559.557326651355
881,10121.542363177176
882,12230.260137019262
883,11032.764468853007
884,7465.772909650811
885,6243.5427619375005
886,6259.853093159361
887,6828.857777378747
888,12568.230650102343
889,8279.905672912482
890,6955.960623832387
891,6541.291006171054
892,8395.682539864549
893,5618.390820024118
894,9017.628633029946
895,5990.151647834448
896,8113.890554231468
897,9013.907363948545
898,6677.079207469522
899,9087.642026707485
900,7699.253651620889
901,6164.76466279482
902,7819.502911684071
903,8404.53191841359
904,13290.451866170268
905,7587.31477111533
906,9336.076765618498
907,8771.124638564635
908,11283.678475863771
909,7970.1813411056
910,11140.701701968163
911,5857.067051736138
912,6108.562565726671
913,7464.4449857199115
914,7369.373095805375
915,10627.97471377199
916,9215.215883334056
917,6887.518670704045
918,9344.653733931447
919,8384.625149478974
920,10954.021402094759
921,5682.371476251978
922,18015.329099451825
923,6120.650655211412
924,7180.478454030548
925,9916.948248097076
926,6913.345517060562
927,7429.177686119927
928,7335.281304023902
929,8616.03116610822
930,6649.714431754039
931,6516.7433825214075
932,9449.50019601002
933,8889.971250071147
934,8255.517077529626
935,5966.32077264828
936,8606.268850513925
937,14209.778089899255
938,7756.807699569616
939,5996.847551798023
940,8235.646450742646
941,7482.387728900397
942,8467.103931829204
943,8880.612762838218
944,5520.486788105856
945,9413.666894882577
946,7330.368537055227
947,8589.518232091526
948,7717.663448500534
949,5946.827866635152
950,8006.349759114473
951,6434.834270050967
952,9094.67353545051
953,10739.983766113915
954,6523.573794998153
955,6694.579270978948
956,7547.373924400494
957,7397.7481365163485
958,6936.371768460334
959,9591.426602709087
960,7839.8313182673355
961,8752.636050364319
962,6898.5885514526535
963,6070.047042623589
964,7746.658134546855
965,9076.132829826613
966,9494.872247354251
967,9412.414731323339
968,9771.182724871234
969,6917.264208450422
970,10110.810204963986
971,6898.604599208632
972,8546.30603731166
973,10679.045797239332
974,8129.711982323687
975,11922.053501220895
976,10213.984849887604
977,9153.578422576378
978,7148.066331335322
979,8597.819490203916
980,9577.7338038412
981,7409.937310863112
982,5552.71061900019
983,7038.237992670241
984,9003.653498398897
985,8675.683623171766
986,6447.763448459896
987,10080.484015978376
988,8075.784670260668
989,7314.065546416433
990,7085.557769353148
991,6636.080953410665
992,8557.102299636066
993,8540.911326922698
994,7562.453223426299
995,6896.852897315639
996,6112.139205107332
997,8046.120287703074
998,5431.080825870906
999,7535.384833215871
1000,6547.34230741949
1001,10590.493180976691
1002,8512.877842402342
1003,8031.985503695881
1004,11037.888062451528
1005,6624.74313605578
1006,6428.892864822102
1007,13369.515011960802
1008,8109.568138294814
1009,9716.426453083333
1010,9077.366714520778
1011,6803.864410651493
1012,7568.75913480233
1013,6795.952801942386
1014,8490.917364299377
1015,14249.084478628292
1016,6979.657014501878
1017,5128.693894825056
1018,6325.492996015843
1019,9920.587191222208
1020,11640.959026313478
1021,7704.956324929057
1022,8503.263995714247
1023,6106.15358694377
1024,6218.362144941876
1025,5004.837595659952
1026,6286.052240852913
1027,7249.955642236297
1028,8267.16353917802
1029,8709.920982465284
1030,7457.976371214499
1031,9755.702887666639
1032,10531.999803296678
1033,8886.878844376508
1034,6273.871134230905
1035,11416.167037498228
1036,14307.333563734697
1037,7425.17548320268
1038,8916.595655958668
1039,6592.281783038075
1040,7918.799615432605
1041,5824.547295408798
1042,8126.289728410815
1043,6701.107264574695
1044,10618.868861057514
1045,8318.37902593868
1046,10512.12041178379
1047,9801.839266734296
1048,6725.632044223964
1049,10396.145304410475
1050,39421.782955009905
1051,13728.941467780605
1052,7042.16047736033
1053,5081.714910455741
1054,7625.876859202519
1055,11891.665004518729
1056,6979.4500980498615
1057,14681.242536774069
1058,47740.25325880213
1059,5399.981159821882
1060,6444.309401730531
1061,11126.35691207803
1062,6294.65284022218
1063,11146.519385470772
1064,7598.976293277618
1065,8469.92385986973
1066,5475.272896246516
1067,8709.909034472195
1068,7780.757241801626
1069,8487.430047068105
1070,10779.26818356517
1071,7772.516190408951
1072,7294.278725878689
1073,8345.005374067314
1074,6821.321177387935
1075,6676.197463792415
1076,9545.35909122496
1077,7079.452178750021
1078,7790.134844077871
1079,8437.428684291232
1080,7022.674225311008
1081,6611.848118184977
1082,8306.786665948424
1083,8373.798108382176
1084,10039.733917058464
1085,7557.8022397463665
1086,8340.267061054767
1087,6917.074210723882
1088,5584.650473570421
1089,7505.189750476543
1090,8244.18663934034
1091,6815.2891887972655
1092,5827.903117452895
1093,11361.775933124409
1094,8483.560376666555
1095,9999.073386139713
1096,7913.547039831895
1097,7004.971921605652
1098,6547.93588339165
1099,5867.664363900471
1100,12241.320690670313
1101,6629.81703269581
1102,9232.002259631114
1103,22552.130090784824
1104,8939.645608826959
1105,7827.83716536913
1106,6602.583557186185
1107,5957.913097660833
1108,8380.173067165053
1109,5790.05470512302
1110,7383.252505438273
1111,11789.061041270867
1112,6835.61211924889
1113,18274.19348644123
1114,20002.237360594092
1115,6706.70108048813
1116,8740.142032281019
1117,6476.48771958863
1118,7801.911611720885
1119,6781.501455415197
1120,14340.334069469733
1121,8636.116231514094
1122,9942.758186830042
1123,5963.1296690833315
1124,8291.778962806447
1125,6453.1829198923415
1126,10550.848196294008
1127,8638.032803293085
1128,7528.224963506429
1129,8102.787669110769
1130,6702.5764157384865
1131,10215.335775162637
1132,10930.711623781966
1133,7304.804969356135
1134,12784.881379876273
1135,8326.13926158032
1136,11242.160272120273
1137,6032.974694826142
1138,6678.442743480335
1139,6689.855883990442
1140,12225.863992479675
1141,8379.670564575214
1142,9277.872950628838
1143,8468.675255142993
1144,10716.74420369812
1145,6328.854823109623
1146,9173.311654230927
1147,7479.647303902922
1148,5556.23999307171
1149,22068.857970485882
1150,31147.590162332443
1151,8699.825943871827
1152,9789.01730141135
1153,11202.541844466985
1154,12724.31728514545
1155,12728.008896780842
1156,7023.219342110808
1157,8721.213386210302
1158,7296.831011618403
1159,10228.48986371173
1160,5587.381900143965
1161,6837.419323714694
1162,6851.993638392668
1163,6817.753039621224
1164,8936.67750079101
1165,6223.570330616924
1166,6056.564757953798
1167,7670.291588776059
1168,5610.903398854355
1169,6265.078629401231
1170,6952.461916413698
1171,7684.982875836042
1172,11350.841919739261
1173,11160.454479170661
1174,8151.1103198462
1175,8015.984925712832
1176,7739.0872428051125
1177,13851.259756019905
1178,9075.169540614603
1179,6693.628944381884
1180,6051.24937660968
1181,11669.800834670628
1182,6122.774921417168
1183,8240.051314137538
1184,5061.503388351904
1185,6439.606918126545
1186,8923.094230189408
1187,7631.578341520683
1188,6758.749364195934
1189,10363.332791927261
1190,11590.227911390557
1191,13705.649036558485
1192,6727.294084307744
1193,12314.046106399166
1194,5134.025085067526
1195,6543.050204091165
1196,7643.528553242194
1197,5955.667850041859
1198,10016.810460307193
1199,6311.143744279384
1200,6673.526796616377
1201,10299.547802809157
1202,14199.541381956147
1203,10411.003206720545
1204,6966.632714323452
1205,6651.533268658463
1206,9170.78427969313
1207,9264.03011025002
1208,7375.632406014019
1209,6288.40110934871
1210,9118.466924809583
1211,10944.373974265685
1212,6362.129891767705
1213,7246.635539978825
1214,9495.46175980726
1215,9227.503571962572
1216,19122.391590194533
1217,7973.8650185134065
1218,18087.20967393118
1219,8479.317810047087
1220,6527.157730597808
1221,5264.517638051677
1222,7629.5728008141405
1223,7668.114927474109
1224,6662.575199467765
1225,9251.403796084369
1226,6331.282565124221
1227,5813.207928543564
1228,8418.649223618006
1229,5456.236513198721
1230,9489.12056653668
1231,8317.090725899354
1232,8945.019651909364
1233,9940.384005267339
1234,6782.105578271716
1235,10792.164816142427
1236,8082.761176935218
1237,6452.774889362038
1238,6851.940406906438
1239,6630.010350804012
1240,13409.17787476251
1241,7855.13992020048
1242,6198.30027708947
1243,8970.16802843393
1244,10356.371596215275
1245,8159.637960373156
1246,7607.376497950887
1247,9783.748854058558
1248,6893.7465202647445
1249,6469.0227308344965
1250,6976.842717796329
1251,11154.056347562599
1252,7123.009591448119
1253,7298.062213065197
1254,7196.752396554034
1255,6716.727536635034
1256,5575.786178563133
1257,6758.105575200976
1258,9870.618385770631
1259,9165.100124772285
1260,13688.727203854816
1261,13665.236713870974
1262,9366.910861798733
1263,5996.242294301161
1264,6311.514704459019
1265,13717.490898505117
1266,11913.420832817455
1267,9028.52550464529
1268,9606.23730180575
1269,9913.323795792952
1270,6943.378456709136
1271,5453.814902496796
1272,14341.710238243355
1273,7171.581290530471
1274,7959.70429051486
1275,7573.739425309369
1276,4947.717042829485
1277,13466.367893484206
1278,7176.437271957799
1279,6700.520404388388
1280,6120.056489760318
1281,7486.81312590263
1282,7717.379480589012
1283,9299.095209299225
1284,8503.215146352011
1285,5980.107469508834
1286,6542.642516118782
1287,5820.1516946133825
1288,5051.355004457519
1289,8318.406857421274
1290,33399.81272125162
1291,6808.525043186599
1292,7021.012424811243
1293,7908.920849657459
1294,6354.7265518596105
1295,6565.923493206033
1296,6480.6848980267305
1297,5954.141254363116
1298,9323.77490798558
1299,8411.885606438052
1300,5655.2821997095025
1301,11041.000229036008
1302,6707.303503209073
1303,6365.362781248559
1304,9810.395228755853
1305,9855.30381408001
1306,12312.308427769169
1307,6724.633885211205
1308,8296.726724587172
1309,6312.399478016414
1310,6881.476058955898
1311,23281.14508710777
1312,11997.707250469395
1313,7490.6684700848045
1314,6195.224028419704
1315,6624.026099497962
1316,7184.41512534031
1317,5934.97713905581
1318,11392.996788946359
1319,6387.576316747002
1320,7019.813842261554
1321,8479.445775695345
1322,6507.618504351971
1323,7686.099862282489
1324,8132.626780760717
1325,9597.113994009102
1326,8690.481083604733
1327,5758.569464511121
1328,7149.866696435427
1329,8443.866162662513
1330,11708.675410731572
1331,10184.143294567088
1332,8467.00991553338
1333,5804.468694951059
1334,9167.258921812976
1335,7144.345542290696
1336,5946.5597965581965
1337,8445.990710660897
1338,8443.095580336345
1339,7683.278347993362
1340,7360.536417715712
1341,7492.740832764296
1342,9051.073766556287
1343,6741.389650999732
1344,8277.99744613558
1345,8667.580602002081
1346,7054.526074723993
1347,10464.83404601597
1348,7357.033972685064
1349,6259.3421808628445
1350,15482.867487704641
1351,7202.853051773576
1352,5339.016820564327
1353,9365.840827523629
1354,11052.109502333758
1355,13356.92525667677
